name	version	reason	foreign	repository
unifuzzer	5.3385a3b-3	explicit	no	blackarch
uniofuzz	2:1337-5	explicit	no	blackarch
uniscan	6.3-7	dependency	no	blackarch
unisec	0.0.10-1	explicit	no	blackarch
unix-privesc-check	1.4-7	explicit	no	blackarch
unixodbc	2.3.14-1	dependency	no	core
unrar	1:7.3.1-1	explicit	no	extra
unsecure	1.2-8	explicit	no	blackarch
unstrip	13.05e00c2-12	explicit	no	blackarch
untwister	119.a42b8f8-3	explicit	no	blackarch
unzip	6.0-23	explicit	no	extra
update-grub	0.0.1-8.1	explicit	no	chaotic-aur
upnp-pentest-toolkit	1.1-4	explicit	no	blackarch
upnpscan	0.4-4	explicit	no	blackarch
upower	1.91.4-1	dependency	no	extra
uppwn	9.f69dec4-4	explicit	no	blackarch
uptux	33.85ccfd0-6	explicit	no	blackarch
upx	5.2.0-1	dependency	no	extra
urh	2.10.0-2	dependency	no	extra
urlcrazy	1:v0.8.2.r0.g78bf6e8-1	explicit	no	blackarch
urldigger	02c-6	explicit	no	blackarch
urlextractor	19.739864d-8	explicit	no	blackarch
urlview	1e-1	explicit	no	blackarch
urx	0.10.0.r134.gf122b17-1	explicit	no	blackarch
usb-canary	31.bb23552-3	explicit	no	blackarch
usb_modeswitch	2.6.2.20251207-1	dependency	no	extra
usbip	7.2.7-1	explicit	no	extra
usbmuxd	1.1.1-4	explicit	no	extra
usbredir	0.15.0-1	explicit	no	extra
usbrip	291.5093c84-7	explicit	no	blackarch
usbutils	019-1	explicit	no	core
usd	26.08-1	explicit	no	extra
username-anarchy	72.e063191-3	explicit	no	blackarch
usernamer	20.12983f8-3	explicit	no	blackarch
userrecon	10.3b56891-1	explicit	no	blackarch
userrecon-py	1:15.eebd422-9	explicit	no	blackarch
usnjrnl2csv	29.1ecbddc-1	explicit	no	blackarch
usnparser	4.1.5-7	explicit	no	blackarch
uthash	2.3.0-3	explicit	no	extra
util-linux	2.42.4-1	explicit	no	core
util-linux-libs	2.42.4-1	dependency	no	core
uuid	1.6.2-20.7	dependency	no	chaotic-aur
uv	0.12.18-1	explicit	no	extra
uvicorn	0.52.4-1	dependency	no	extra
uw-loveimap	0.1-2	explicit	no	blackarch
uw-offish	0.1-2	explicit	no	blackarch
uw-udpscan	0.1-2	explicit	no	blackarch
uw-zone	0.1-2	explicit	no	blackarch
v2ray-domain-list-community	20260920133716-1	explicit	no	extra
v2ray-geoip	202609050329-1	explicit	no	extra
v3n0m	536.16b629f-6	explicit	no	blackarch
v4l-utils	1.32.0-2	dependency	no	extra
v4l2loopback-dkms	0.15.4-2	explicit	no	extra
vagrant	2.4.9-1	explicit	yes	foreign
vais	17.5c35c3a-8	explicit	yes	foreign
vala	0.56.19-2	explicit	no	extra
valabind	2.1.0-1	dependency	no	extra
valgrind	3.25.1-9	dependency	no	extra
valhalla-api	87.c010a48-13	explicit	no	blackarch
vamp-plugin-sdk	1:2.10-1	explicit	no	extra
vane	1899.48f9ab5-12	explicit	no	blackarch
vanguard	0.1-10	explicit	no	blackarch
vapoursynth	79-1	dependency	no	extra
variety	0.9.1-1	explicit	no	extra
vault-scanner	299.0303cf4-9	explicit	no	blackarch
vba2graph	29.fcf96ef-4	explicit	no	blackarch
vbrute	1.11dda8b-4	explicit	no	blackarch
vbscan	1:39.2b1ce48-5	dependency	no	blackarch
vbsmin	v1.2.0.r30.gfba67e3-1	explicit	no	blackarch
vcsmap	1:v2.0.2.r1.g3889964-1	explicit	no	blackarch
vde2	2.3.3-9	explicit	no	extra
vega	1.0-9	explicit	yes	foreign
veil	5:297.d8acd4c-7	explicit	no	blackarch
veles	3:2018.05-1	explicit	no	blackarch
venom	135.2b84e68-2	explicit	no	blackarch
veracrypt	1.26.24-3	dependency	no	extra
verdict	1.4.5-3	dependency	no	extra
verinice	1.19.1.r1.gf82b192a6-1	explicit	no	blackarch
vfeed	3:81.fad17ae-3	explicit	no	blackarch
vhostscan	1:1.21.r68.gacc7890-2	explicit	no	blackarch
vid.stab	1.1.2-1	dependency	no	extra
videosnarf	0.63-7	explicit	no	blackarch
villain	1:V2.2.1.r3.g87e5dd1-2	explicit	no	blackarch
vim	9.2.1046-1	dependency	no	extra
vim-runtime	9.2.1046-1	dependency	no	extra
vinetto	0.07beta-16	explicit	no	blackarch
viper	2099.fdd7855-7	explicit	no	blackarch
vipermonkey	1160.511ecd5-2	explicit	no	blackarch
virglrenderer	1.3.0-2	explicit	no	extra
virt-install	5.1.0-4	explicit	no	extra
virt-manager	5.1.0-4	explicit	no	extra
virt-manager-meta	5-4	explicit	no	garuda
virt-viewer	11.0-4	explicit	no	extra
virt-what	1.27-1	explicit	no	extra
virtiofsd	1.14.0-1	explicit	no	extra
virtualbox	7.2.20-1	explicit	no	extra
virtualbox-ext-oracle	7.2.20-1	explicit	no	chaotic-aur
virtualbox-ext-vnc	7.2.20-1	explicit	no	extra
virtualbox-guest-iso	7.2.20-1	explicit	no	extra
virtualbox-host-dkms	7.2.20-1	explicit	no	extra
virtualbox-meta	2-3	explicit	no	garuda
virtualbox-sdk	7.2.20-1	explicit	no	extra
virustotal	4.9aea023-5	explicit	no	blackarch
visql	49.3082e30-1	explicit	no	blackarch
visual-studio-code-bin	1.139.0-1	explicit	no	chaotic-aur
visualize-logs	118.d2e370e-10	explicit	no	blackarch
vivaldi	8.2.4133.76-1	explicit	no	extra
vivaldi-ffmpeg-codecs	152.0.7977.80-1	explicit	no	extra
vivisect	3:v1.3.2.r10.g66c93f0c-1	explicit	no	blackarch
vlan	1.9-6	dependency	no	blackarch
vlan-hopping	21.a37ba4e-3	explicit	no	blackarch
vlany	255.9ef014a-3	explicit	no	blackarch
vlc	3.0.23_2-16	explicit	no	extra
vlc-cli	3.0.23_2-16	dependency	no	extra
vlc-gui-qt	3.0.23_2-16	dependency	no	extra
vlc-plugin-a52dec	3.0.23_2-16	dependency	no	extra
vlc-plugin-alsa	3.0.23_2-16	dependency	no	extra
vlc-plugin-archive	3.0.23_2-16	dependency	no	extra
vlc-plugin-dav1d	3.0.23_2-16	dependency	no	extra
vlc-plugin-dbus	3.0.23_2-16	dependency	no	extra
vlc-plugin-dbus-screensaver	3.0.23_2-16	dependency	no	extra
vlc-plugin-faad2	3.0.23_2-16	dependency	no	extra
vlc-plugin-ffmpeg	3.0.23_2-16	explicit	no	extra
vlc-plugin-flac	3.0.23_2-16	dependency	no	extra
vlc-plugin-gnutls	3.0.23_2-16	dependency	no	extra
vlc-plugin-inflate	3.0.23_2-16	dependency	no	extra
vlc-plugin-journal	3.0.23_2-16	dependency	no	extra
vlc-plugin-jpeg	3.0.23_2-16	dependency	no	extra
vlc-plugin-lua	3.0.23_2-16	dependency	no	extra
vlc-plugin-matroska	3.0.23_2-16	dependency	no	extra
vlc-plugin-mpg123	3.0.23_2-16	dependency	no	extra
vlc-plugin-ogg	3.0.23_2-16	dependency	no	extra
vlc-plugin-opus	3.0.23_2-16	dependency	no	extra
vlc-plugin-png	3.0.23_2-16	dependency	no	extra
vlc-plugin-pulse	3.0.23_2-16	dependency	no	extra
vlc-plugin-shout	3.0.23_2-16	dependency	no	extra
vlc-plugin-speex	3.0.23_2-16	dependency	no	extra
vlc-plugin-tag	3.0.23_2-16	dependency	no	extra
vlc-plugin-theora	3.0.23_2-16	dependency	no	extra
vlc-plugin-twolame	3.0.23_2-16	dependency	no	extra
vlc-plugin-vorbis	3.0.23_2-16	dependency	no	extra
vlc-plugin-vpx	3.0.23_2-16	dependency	no	extra
vlc-plugin-xml	3.0.23_2-16	dependency	no	extra
vlc-plugins-base	3.0.23_2-16	dependency	no	extra
vlc-plugins-video-output	3.0.23_2-16	dependency	no	extra
vmaf	3.2.1-1	dependency	no	extra
vmap	0.3-1	explicit	no	blackarch
vnak	1:1.cf0fda7-9	explicit	no	blackarch
vnc-bypauth	0.0.1-8	explicit	no	blackarch
vncrack	1.21-5	explicit	no	blackarch
voiper	0.07-12	explicit	no	blackarch
voiphopper	2.04-7	explicit	no	blackarch
voipong	2.0-4	explicit	no	blackarch
volafox	143.5b42987-3	explicit	no	blackarch
volana	v1.0.0.r26.g6dbf9a4-1	explicit	no	blackarch
volatility-extra	92.d9fc072-4	explicit	no	blackarch
volatility3	2.28.0-1	dependency	no	extra
voltron	1:v0.1.8.r0.gbe9e54b-1	explicit	no	blackarch
volume_key	0.3.12-12	dependency	no	extra
vpnc	1:0.5.3.r557.r241-1	dependency	no	extra
vpnpivot	22.37bbde0-1	explicit	no	blackarch
vsaudit	21.2cbc47b-11	explicit	no	blackarch
vscan	10.da4e47e-5	explicit	no	blackarch
vscodium	1.135.06055-1	explicit	no	chaotic-aur
vstt	0.5.3-1	explicit	no	blackarch
vsvbp	6.241a7ab-7	explicit	no	blackarch
vt-cli	1:1.3.1-1	explicit	no	chaotic-aur
vte-common	0.84.1-1	explicit	no	extra
vte3	0.84.1-1	explicit	no	extra
vte4	0.84.1-1	explicit	no	extra
vtk	9.6.2-7	explicit	no	extra
vulkan-headers	1:1.4.357.0-1	dependency	no	extra
vulkan-icd-loader	1.4.357.0-1	dependency	no	extra
vulkan-intel	1:26.2.3-1	dependency	no	extra
vulkan-mesa-implicit-layers	1:26.2.3-1	dependency	no	extra
vulkan-mesa-layers	1:26.2.3-1	dependency	no	extra
vulkan-radeon	1:26.2.3-1	dependency	no	extra
vulkan-swrast	1:26.2.3-1	dependency	no	extra
vulkan-tools	1.4.357.0-1	dependency	no	extra
vulmap	95.a167c47-8	explicit	no	blackarch
vulnerabilities-spider	1.426e70f-11	explicit	no	blackarch
vulnx	1:v1.9.r47.gbcf451d-1	explicit	no	blackarch
vuls	1:v0.35.1.r3.g0ba85f8-2	explicit	no	blackarch
vulscan	2.1-1	dependency	no	extra
w13scan	430.432b835-7	explicit	no	blackarch
w3af	1.6.49-12	dependency	no	blackarch
wafninja	26.ce6ea60-1	explicit	no	blackarch
wafp	0.01_26c3-11	explicit	no	blackarch
wafpass	50.4211785-5	explicit	no	blackarch
wafw00f	902.1fb92e6-1	dependency	no	blackarch
waidps	16.ff8d270-6	explicit	no	blackarch
waldo	29.ee4f960-6	explicit	no	blackarch
wapiti	3.3.2.r0.g594fa49-1	dependency	no	blackarch
warp-terminal-preview	v0.2026.09.16.08.27.preview_01-1	explicit	no	warpdotdev-preview
warpinator	2.0.5-1	explicit	no	extra
wascan	1:37.6926338-1	explicit	no	blackarch
wavemon	0.9.7-1	dependency	no	extra
wavpack	5.9.0-1	dependency	no	extra
waybackpack	1:v0.6.4.r1.gc5507a0-1	explicit	no	blackarch
waybackurls	11.89da10c-1	explicit	no	blackarch
wayland	1.26.0-1	dependency	no	extra
wayland-utils	1.3.0-1	dependency	no	extra
waylandpp	1.0.1-1	explicit	no	extra
waymore	v8.9.r0.g4e02de5-1	explicit	no	blackarch
wayparam	1.0.0-1	explicit	no	blackarch
wcc	1:v0.0.11.r34.gdced7e9-1	explicit	no	chaotic-aur
wce	1.41beta-3	explicit	no	blackarch
wcvs	2.0.0.r2.g75159ea-1	explicit	no	blackarch
wdict	v0.1.20.r0.g05d896c-1	explicit	no	blackarch
web-soul	2-8	explicit	no	blackarch
web2ldap	1.8.1-9	explicit	no	blackarch
webacoo	0.2.3-14	explicit	no	blackarch
webanalyze	128.1aa6bc4-1	explicit	no	blackarch
webborer	173.b323cf4-1	explicit	no	blackarch
webenum	21.24b43b4-3	explicit	no	blackarch
webexploitationtool	155.85bcf0e-4	explicit	no	blackarch
webfixy	25.5d477b0-10	explicit	no	blackarch
webhandler	348.1bd971e-3	explicit	no	blackarch
webhunter	12.918b606-3	explicit	no	blackarch
webkiller	42.d680598-1	explicit	no	blackarch
webkit2gtk	2.50.6-7	dependency	no	blackarch
webkit2gtk-4.1	2.52.6-1	dependency	no	extra
webkitgtk-6.0	2.52.6-1	explicit	no	extra
webpwn3r	38.3d75e76-3	explicit	no	blackarch
webrtc-audio-processing-1	1.3-5	dependency	no	extra
webrute	3.3-10	explicit	no	blackarch
webscarab	20120422.001828-9	explicit	no	blackarch
websearch	4.cb7ef8e-1	explicit	no	blackarch
webshag	1.10-8	explicit	no	blackarch
webshells	46.e8e1a37-1	explicit	no	blackarch
webslayer	5-11	explicit	no	blackarch
websockify	997.3dd228b-1	explicit	no	blackarch
webspa	0.8-4	explicit	no	blackarch
websploit	4.0.4-11	explicit	no	blackarch
webtech	1.3.3-6	explicit	no	blackarch
webxploiter	56.c03fe6b-11	explicit	no	blackarch
weebdns	14.c01c04f-9	explicit	no	blackarch
weeman	91.53c2efa-1	explicit	no	blackarch
weevely	902.ff906a1-4	explicit	no	blackarch
weirdaal	331.c14e36d-9	explicit	no	blackarch
wepbuster	1.0_beta_0.7-12	explicit	no	blackarch
wesng	489.1eab49f-1	explicit	no	blackarch
wfuzz	1157.2263cd0-1	explicit	no	blackarch
wget	1.25.0-6	explicit	no	extra
whapa	394.c17ca34-1	explicit	no	blackarch
whatbreach	42.dad6b9f-3	explicit	no	blackarch
whatportis	54.59a1718-10	explicit	no	blackarch
whatsmyname	2901.ea7dcef-1	explicit	no	blackarch
whatwaf	392.b14e866-4	explicit	no	blackarch
whatweb	1:v0.6.4.r0.gd279d93-1	dependency	no	blackarch
which	2.25-1	explicit	no	core
whichcdn	22.5fc6ddd-12	explicit	no	blackarch
whispers	2.4.0.r0.g24ee0f0-5	explicit	no	blackarch
whitewidow	605.4f27bfe-15	explicit	no	blackarch
whois	5.6.6-1	explicit	no	extra
whoxyrm	1.0.0.r5.g77318a7-1	explicit	no	blackarch
wi-feye	1.1-2	explicit	yes	foreign
wifi-autopwner	36.faa4d01-1	explicit	no	blackarch
wifi-honey	1.0-7	explicit	no	blackarch
wifi-monitor	30.0657e48-3	explicit	no	blackarch
wifi-pumpkin	2:v1.1.7.r2.g344a475-7	explicit	no	blackarch
wifibroot	84.d0cd2cc-4	explicit	no	blackarch
wifichannelmonitor	1.70-1	explicit	no	blackarch
wificurse	0.3.9-5	explicit	no	blackarch
wifijammer	100.be05dab-3	explicit	no	blackarch
wifiphisher	1:800.4ae3365-1	explicit	no	blackarch
wifiscanmap	135.9adcd08-5	explicit	no	blackarch
wifitap	2b16088-11	explicit	no	blackarch
wifite	2:2.8.2-2	dependency	no	extra
wig	574.d5ddd91-11	explicit	no	blackarch
wikigen	8.348aa99-5	explicit	no	blackarch
wildmidi	0.5.0-1	dependency	no	extra
wildpwn	11.4623714-3	explicit	no	blackarch
winboat	0.9.2-1	explicit	no	chaotic-aur
windapsearch	28.7724ec4-9	explicit	no	blackarch
windivert	2.2.0-1	explicit	no	blackarch
windows-binaries	20.7d272da-2	explicit	no	blackarch
windows-exploit-suggester	41.776bd91-4	explicit	no	blackarch
windows-prefetch-parser	88.bc1fa58-7	explicit	no	blackarch
windows-privesc-check	181.9f304fd-7	explicit	no	blackarch
windowsspyblocker	4.38.0-1	explicit	no	blackarch
wine	11.18-1	dependency	no	extra
wine-gecko	2.47.4-2	dependency	no	extra
wine-mono	11.3.0-1	dependency	no	extra
winetricks	20260125-2	dependency	no	extra
winexe	1.00-5	explicit	no	blackarch
winfo	2.0-6	explicit	no	blackarch
wings3d	2.4.1-3	explicit	no	chaotic-aur
winhex	20.4-1	explicit	no	blackarch
winpwn	411.cba1769-1	explicit	no	blackarch
winregfs	161.209a5d6-1	explicit	yes	foreign
winrelay	2.0-1	explicit	no	blackarch
wire-desktop	3.40.3882-1	explicit	yes	foreign
wireguard-tools	1.0.20260223-1	dependency	no	extra
wireless-ids	24.b132071-5	explicit	no	blackarch
wireless-regdb	2026.09.03-1	explicit	no	core
wireless_tools	30.pre9-5	explicit	no	extra
wireplumber	0.5.17-2	explicit	no	extra
wireshark-cli	4.7.3-1	dependency	no	extra
wireshark-qt	4.7.3-1	dependency	no	extra
wirouter-keyrec	1.1.2-3	explicit	no	blackarch
witchxtool	1.1-11	explicit	no	blackarch
wkhtmltopdf	0.12.6-3	dependency	no	blackarch
wl-clipboard	1:2.3.0-1	explicit	no	extra
wlan2eth	1.3-6	explicit	no	blackarch
wmat	3:0.1-9	explicit	no	blackarch
wmbusmeters	1.17.1-1	explicit	no	blackarch
wmd	30.32e249a-9	explicit	no	blackarch
wmi-forensics	11.0ab08dc-10	explicit	no	blackarch
wnmap	0.1-8	explicit	no	blackarch
woff2	1.0.2-6	dependency	no	extra
wol-e	2.0-10	explicit	no	blackarch
wolfssl	5.9.2-1	explicit	no	extra
wolpertinger	2.58ef8e2-1	explicit	no	blackarch
wondershaper	48.98792b5-1	explicit	no	blackarch
wordbrutepress	30.5165648-3	explicit	no	blackarch
wordlistctl	0.9.4-6	explicit	no	blackarch
wordlister	56.7457c21-6	explicit	no	blackarch
wordpot	44.e96889b-4	explicit	no	blackarch
wordpress-exploit-framework	1:v2.0.1.r7.ge55ded4-1	explicit	no	blackarch
wordpresscan	76.f810c1c-3	explicit	no	blackarch
wpa-bruteforcer	4.d5f8586-5	explicit	no	blackarch
wpa2-halfhandshake-crack	29.3f42124-3	explicit	no	blackarch
wpa_supplicant	2:2.12-1	dependency	no	core
wpbf	7.11b6ac1-6	explicit	no	blackarch
wpbrute-rpc	3.e7d8145-18	explicit	no	blackarch
wpbullet	34.6185112-10	explicit	no	blackarch
wpforce	88.b72ec64-3	explicit	no	blackarch
wpintel	6.741c0c9-1	explicit	no	blackarch
wpscan	1:4.0.1-1	dependency	no	extra
wpseku	2:39.862fb2c-2	explicit	no	blackarch
wpsik	8.8d3856b-5	explicit	no	blackarch
wpsweep	1.0-5	explicit	no	blackarch
wqy-zenhei	0.9.45-10	explicit	no	extra
wreckuests	75.69b6c27-10	explicit	no	blackarch
ws-attacker	1.7-3	explicit	no	blackarch
wscript	201.0410be2-1	explicit	no	blackarch
wsfuzzer	1.9.5-11	explicit	no	blackarch
wssip	1:1.1.0.r14.g56d0d2c-1	explicit	no	blackarch
wsuspect-proxy	24.89f9375-10	explicit	no	blackarch
wups	1.4-1	explicit	no	blackarch
wuzz	1:v0.5.0.r24.g82195c6-1	explicit	no	blackarch
wxhexeditor	1:v0.24.r109.gf439d8f-1	explicit	no	blackarch
wxwidgets-common	3.2.11-2	explicit	no	extra
wxwidgets-common-3.0	3.0.5.1-2	dependency	no	blackarch
wxwidgets-gtk3	3.2.11-2	explicit	no	extra
wxwidgets-gtk3-3.0	3.0.5.1-2	dependency	no	blackarch
wyd	0.2-11	explicit	no	blackarch
x-rsa	166.291d4c7-6	explicit	no	blackarch
x-scan	3.3-5	explicit	no	blackarch
x11vnc	1:0.9.17-1	explicit	no	extra
x264	3:0.165.r3222.b35605a-2	dependency	no	extra
x265	4.3-1	dependency	no	extra
x3270	2:4.5ga5-1	dependency	no	blackarch
x64dbg	2025.07.04-1	explicit	no	blackarch
x8	1:v4.3.0.r10.gc78f246-1	explicit	no	blackarch
xapian-core	1:2.1.0-1	explicit	no	extra
xapp	3.2.3-1	explicit	no	extra
xapp-symbolic-icons	1.1.0-1	explicit	no	extra
xcat	266.faaf8fe-9	explicit	no	blackarch
xcavator	5.bd9e2d8-11	explicit	no	blackarch
xcb-imdkit	1.0.9-1	dependency	no	extra
xcb-proto	1.17.0-4	dependency	no	extra
xcb-util	0.4.1-2	dependency	no	extra
xcb-util-cursor	0.1.6-1	dependency	no	extra
xcb-util-image	0.4.1-3	dependency	no	extra
xcb-util-keysyms	0.4.1-5	dependency	no	extra
xcb-util-renderutil	0.3.10-2	dependency	no	extra
xcb-util-wm	0.4.2-2	dependency	no	extra
xcb-util-xrm	1.3-4	dependency	no	extra
xcname	11.9c475a1-7	explicit	no	blackarch
xdg-dbus-proxy	0.1.9-1	dependency	no	extra
xdg-desktop-portal	1.22.1-2	explicit	no	extra
xdg-desktop-portal-gtk	1.15.3-1	explicit	no	extra
xdg-desktop-portal-kde	6.7.5-1	explicit	no	extra
xdg-user-dirs	0.20-1	explicit	no	extra
xdg-utils	1.2.1-2	explicit	no	extra
xdman-beta-bin	8.0.29-8.1	explicit	no	chaotic-aur
xdotool	4.20260303.1-1	dependency	no	extra
xerces-c	3.3.0-4	explicit	no	extra
xerosploit	38.e2c3c7b-6	explicit	no	blackarch
xf86-input-elographics	1.4.4-2	dependency	no	extra
xf86-input-evdev	2.11.0-1	dependency	no	extra
xf86-input-libinput	1.5.0-1	dependency	no	extra
xf86-input-void	1.4.2-2	dependency	no	extra
xf86-input-wacom	1.2.4-1	dependency	no	extra
xf86-video-amdgpu	25.0.0-1	explicit	no	extra
xf86-video-dummy	0.4.1-3	dependency	no	extra
xfburn	0.8.0-1	explicit	no	extra
xfce4-appfinder	4.20.0-2	explicit	no	extra
xfce4-battery-plugin	1.2.0-1	explicit	no	extra
xfce4-clipman-plugin	1.7.0-1	explicit	no	extra
xfce4-cpufreq-plugin	1.3.0-1	explicit	no	extra
xfce4-cpugraph-plugin	1.3.0-1	explicit	no	extra
xfce4-dict	0.8.10-1	explicit	no	extra
xfce4-diskperf-plugin	2.8.0-2	explicit	no	extra
xfce4-eyes-plugin	4.7.0-1	explicit	no	extra
xfce4-fsguard-plugin	1.2.0-1	explicit	no	extra
xfce4-genmon-plugin	4.3.0-1	explicit	no	extra
xfce4-mailwatch-plugin	1.4.0-1	explicit	no	extra
xfce4-mount-plugin	1.2.0-1	explicit	no	extra
xfce4-mpc-plugin	0.6.0-1	explicit	no	extra
xfce4-netload-plugin	1.5.0-1	explicit	no	extra
xfce4-notes-plugin	1.12.0-1	explicit	no	extra
xfce4-notifyd	0.9.7-2	explicit	no	extra
xfce4-panel	4.20.8-1	explicit	no	extra
xfce4-places-plugin	1.9.0-1	explicit	no	extra
xfce4-power-manager	4.20.1-1	explicit	no	extra
xfce4-pulseaudio-plugin	0.5.1-1	explicit	no	extra
xfce4-screensaver	4.20.2-1	explicit	no	extra
xfce4-screenshooter	1.11.3-3	explicit	no	extra
xfce4-sensors-plugin	1.5.0-2	explicit	no	extra
xfce4-session	4.20.4-1	explicit	no	extra
xfce4-settings	4.20.5-1	explicit	no	extra
xfce4-smartbookmark-plugin	0.6.0-2	explicit	no	extra
xfce4-systemload-plugin	1.4.0-1	explicit	no	extra
xfce4-taskmanager	1.6.0-1	explicit	no	extra
xfce4-terminal	1.2.0-1	explicit	no	extra
xfce4-time-out-plugin	1.2.0-1	explicit	no	extra
xfce4-timer-plugin	1.8.0-1	explicit	no	extra
xfce4-verve-plugin	2.1.0-1	explicit	no	extra
xfce4-wavelan-plugin	0.7.0-2	explicit	no	extra
xfce4-weather-plugin	0.12.0-2	explicit	no	extra
xfce4-whiskermenu-plugin	2.10.1-2	explicit	no	extra
xfce4-xkb-plugin	0.9.0-1	explicit	no	extra
xfconf	4.20.0-2	explicit	no	extra
xfdesktop	4.20.2-1	explicit	no	extra
xfltreat	270.17d4ec8-3	explicit	no	blackarch
xfsprogs	7.2.0-1	explicit	no	core
xfwm4	4.20.0-2	explicit	no	extra
xkeyboard-config	2.48-1	dependency	no	extra
xl2tpd	1.3.20-1	dependency	no	extra
xmlrpc-bruteforcer	36.6a46371-2	explicit	no	blackarch
xmlsec	1.3.12-1	dependency	no	extra
xmlstarlet	1.7.0-1	dependency	no	extra
xorbruteforcer	0.1-5	explicit	no	blackarch
xorg-fonts-encodings	1.1.0-2	dependency	no	extra
xorg-iceauth	1.0.11-1	dependency	no	extra
xorg-mkfontscale	1.2.4-2	dependency	no	extra
xorg-server	21.1.24-1	dependency	no	extra
xorg-server-common	21.1.24-1	dependency	no	extra
xorg-server-xvfb	21.1.24-1	dependency	no	extra
xorg-setxkbmap	1.3.5-1	dependency	no	extra
xorg-xauth	1.1.5-1	dependency	no	extra
xorg-xdpyinfo	1.4.0-1	dependency	no	extra
xorg-xinit	1.4.4-1	dependency	no	extra
xorg-xkbcomp	1.5.0-1	dependency	no	extra
xorg-xmessage	1.0.7-2	dependency	no	extra
xorg-xmodmap	1.0.12-1	dependency	no	extra
xorg-xprop	1.2.8-1	dependency	no	extra
xorg-xrandr	1.5.4-1	dependency	no	extra
xorg-xrdb	1.2.3-1	dependency	no	extra
xorg-xset	1.2.6-1	dependency	no	extra
xorg-xsetroot	1.1.4-1	dependency	no	extra
xorg-xwayland	24.1.13-1	dependency	no	extra
xorg-xwininfo	1.1.7-1	explicit	no	extra
xorgproto	2025.1-1	dependency	no	extra
xorsearch	1.11.4-1	explicit	no	blackarch
xortool	1.1.0-1	dependency	no	extra
xpire-crossdomain-scanner	1.0cb8d3b-5	explicit	no	blackarch
xpl-search	42.d4dbc97-2	explicit	no	blackarch
xplico	1:1.2.2-2	explicit	no	blackarch
xprobe2	0.3-10	explicit	no	blackarch
xray	109.7e8cc67-1	explicit	no	chaotic-aur
xrdp	0.10.6.1-1	dependency	no	chaotic-aur
xrop	83.4af7452-1	explicit	no	blackarch
xsel	1.2.1-2	explicit	no	extra
xsettingsd	1.0.4-1	dependency	no	extra
xspear	2:1.4.1.r10.gf7bab38-1	explicit	no	blackarch
xspy	1.0c-6	explicit	no	blackarch
xsrfprobe	590.0dbc5c2-1	explicit	no	blackarch
xss-freak	17.e361766-2	explicit	no	blackarch
xsscon	45.ce91fd6-9	explicit	no	blackarch
xsscrapy	153.4966255-4	explicit	no	blackarch
xsser	2:1.9-2	dependency	no	blackarch
xssless	45.8e7ebe1-4	explicit	no	blackarch
xsspy	60.b10d336-3	explicit	no	blackarch
xsss	0.40b-9	explicit	no	blackarch
xssscan	1:17.7f1ea90-4	explicit	no	blackarch
xsssniper	79.02b59af-4	explicit	no	blackarch
xsstracer	5.f2ed21a-5	dependency	no	blackarch
xsstrike	475.ab27955-2	explicit	no	blackarch
xssya	1:13.cd62817-3	explicit	no	blackarch
xterm	411-1	dependency	no	extra
xvidcore	1.3.7-4	dependency	no	extra
xwaf	162.c6f6bb7-7	explicit	no	blackarch
xxeinjector	56.150067a-3	explicit	no	blackarch
xxeserv	14.2c7f444-1	explicit	no	blackarch
xxexploiter	103.c1f0f41-1	explicit	no	blackarch
xxhash	0.8.4-1	dependency	no	extra
xxxpwn	10.27a2d27-3	explicit	no	blackarch
xxxpwn-smart	6.b11b95b-3	explicit	no	blackarch
xz	5.8.4-1	explicit	no	core
yaaf	7.4d6273a-10	explicit	no	blackarch
yad	15.0-2	dependency	no	extra
yaf	2.12.2-1	explicit	no	blackarch
yajl	2.1.0-7	explicit	no	extra
yakuake	26.08.1-1	explicit	no	extra
yaml-cpp	0.9.0-1	explicit	no	extra
yara	4.5.8-1	dependency	no	extra
yasat	848-2	explicit	no	blackarch
yasca	2.1-3	explicit	no	blackarch
yasuo	121.994dcb1-12	explicit	no	blackarch
yate	6.4.1-1	dependency	no	extra
yate-bts	6.1.0-1	explicit	no	blackarch
yawast	1:0.12.1-2	explicit	no	blackarch
yay	13.0.1-1	explicit	no	chaotic-aur
